TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score,Sum
TeD5,0,0,0,0,0,0,0,1,MS,0.0553964605228198,1
TeD5,0,0,0,0,0,0,0,1,MS,0.053784984763912,1
TeD5,0,0,0,0,0,0,0,1,MS,0.0583412276850924,1
TeD5,0,0,0,0,0,0,0,1,MS,0.0511744256956987,1
TeD5,0,0,0,0,0,0,0,1,MS,0.0557089390912662,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0249102977010645,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0256864776215274,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0254888767335303,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0242045276113099,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0249794811413564,1
TeD5,0,1,0,0,0,0,0,0,MS,0.0245712387430991,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0523149364026963,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0499338002230654,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0499962134848369,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0504078059745663,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0482055511999953,1
TeD5,0,0,0,0,0,0,1,0,MS,0.0494602987442396,1
TeD5,0,0,0,0,0,1,0,0,MS,0.0420699882942056,1
TeD5,0,0,0,0,0,1,0,0,MS,0.039634128502699,1
TeD5,0,0,0,0,0,1,0,0,MS,0.0434443728480356,1
TeD5,0,0,0,0,0,1,0,0,MS,0.0449208673159844,1
TeD5,0,0,0,0,0,1,0,0,MS,0.0415322576279469,1
TeD5,0,0,0,0,0,1,0,0,MS,0.0452465046910433,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0323493514926461,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0317820444215753,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0311187876918691,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0292542351177952,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0319483959584353,1
TeD5,1,0,0,0,0,0,0,0,MS,0.0277790104531888,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0539692551756867,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0533546230583897,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0527170094411003,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0556515959165042,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0529967822237935,1
TeD5,0,0,0,0,1,0,0,0,MS,0.0523827114225211,1
TeD5,0,0,0,1,0,0,0,0,MS,0.0443623710212003,1
TeD5,0,0,0,1,0,0,0,0,MS,0.0449345224079484,1
TeD5,0,0,0,1,0,0,0,0,MS,0.0439632795639141,1
TeD5,0,0,0,1,0,0,0,0,MS,0.044563557095841,1
TeD5,0,0,0,1,0,0,0,0,MS,0.0427530294097927,1
TeD5,0,0,0,1,0,0,0,0,MS,0.0438850156420454,1
TeD5,0,0,1,0,0,0,0,0,MS,0.0417574860138965,1
TeD5,0,0,1,0,0,0,0,0,MS,0.0431735033847786,1
TeD5,0,0,1,0,0,0,0,0,MS,0.0443185921146992,1
TeD5,0,0,1,0,0,0,0,0,MS,0.0414794190053133,1
TeD5,0,0,1,0,0,0,0,0,MS,0.0427952146729306,1
TeD5,0,0,1,0,0,0,0,0,MS,0.039782458360228,1
TeD6,0,0,0,0,0,0,0,1,MS,0.568778248137105,1
TeD6,0,0,0,0,0,0,0,1,MS,0.577875057173048,1
TeD6,0,0,0,0,0,0,0,1,MS,0.590823033385012,1
TeD6,0,0,0,0,0,0,0,1,MS,0.5020921891291,1
TeD6,0,0,0,0,0,0,0,1,MS,0.578040779945412,1
TeD6,0,0,0,0,0,0,0,1,MS,0.647911919672674,1
TeD6,0,1,0,0,0,0,0,0,MS,0.345168927441472,1
TeD6,0,1,0,0,0,0,0,0,MS,0.337632274219652,1
TeD6,0,1,0,0,0,0,0,0,MS,0.270458710978025,1
TeD6,0,1,0,0,0,0,0,0,MS,0.320323380509123,1
TeD6,0,1,0,0,0,0,0,0,MS,0.293375155842491,1
TeD6,0,1,0,0,0,0,0,0,MS,0.0986665356248104,1
TeD6,0,0,0,0,0,0,1,0,MS,0.572772458346983,1
TeD6,0,0,0,0,0,0,1,0,MS,0.592604260164615,1
TeD6,0,0,0,0,0,0,1,0,MS,0.574930774058432,1
TeD6,0,0,0,0,0,0,1,0,MS,0.587224635451956,1
TeD6,0,0,0,0,0,0,1,0,MS,0.615957247016558,1
TeD6,0,0,0,0,0,0,1,0,MS,0.568834249528264,1
TeD6,0,0,0,0,0,1,0,0,MS,0.621642753168461,1
TeD6,0,0,0,0,0,1,0,0,MS,0.558731638710725,1
TeD6,0,0,0,0,0,1,0,0,MS,0.595342361566443,1
TeD6,0,0,0,0,0,1,0,0,MS,0.521556965005121,1
TeD6,0,0,0,0,0,1,0,0,MS,0.55779074425936,1
TeD6,0,0,0,0,0,1,0,0,MS,0.583707508687346,1
TeD6,1,0,0,0,0,0,0,0,MS,0.438619942473894,1
TeD6,1,0,0,0,0,0,0,0,MS,0.389896730601712,1
TeD6,1,0,0,0,0,0,0,0,MS,0.429764096525717,1
TeD6,1,0,0,0,0,0,0,0,MS,0.440408596610707,1
TeD6,1,0,0,0,0,0,0,0,MS,0.350537118550489,1
TeD6,1,0,0,0,0,0,0,0,MS,0.450944580735999,1
TeD6,0,0,0,0,1,0,0,0,MS,0.633352180116522,1
TeD6,0,0,0,0,1,0,0,0,MS,0.634924326239908,1
TeD6,0,0,0,0,1,0,0,0,MS,0.570014190498984,1
TeD6,0,0,0,0,1,0,0,0,MS,0.643383856950436,1
TeD6,0,0,0,0,1,0,0,0,MS,0.608021460903322,1
TeD6,0,0,0,0,1,0,0,0,MS,0.627188464861736,1
TeD6,0,0,0,1,0,0,0,0,MS,0.564513066577822,1
TeD6,0,0,0,1,0,0,0,0,MS,0.536227526479471,1
TeD6,0,0,0,1,0,0,0,0,MS,0.534700718200742,1
TeD6,0,0,0,1,0,0,0,0,MS,0.548945880419965,1
TeD6,0,0,0,1,0,0,0,0,MS,0.546516287336026,1
TeD6,0,0,0,1,0,0,0,0,MS,0.518589197861573,1
TeD6,0,0,1,0,0,0,0,0,MS,0.479089171086231,1
TeD6,0,0,1,0,0,0,0,0,MS,0.464375937433654,1
TeD6,0,0,1,0,0,0,0,0,MS,0.502152996560087,1
TeD6,0,0,1,0,0,0,0,0,MS,0.543642323952544,1
TeD6,0,0,1,0,0,0,0,0,MS,0.56326281633111,1
TeD6,0,0,1,0,0,0,0,0,MS,0.514431821215278,1
TeD7,0,0,0,0,0,0,0,1,MS,0.208786936997765,1
TeD7,0,0,0,0,0,0,0,1,MS,0.27599159065613,1
TeD7,0,0,0,0,0,0,0,1,MS,0.196924357042354,1
TeD7,0,0,0,0,0,0,0,1,MS,0.240405920752035,1
TeD7,0,0,0,0,0,0,0,1,MS,0.289837594524851,1
TeD7,0,0,0,0,0,0,0,1,MS,0.345761804114258,1
TeD7,0,1,0,0,0,0,0,0,MS,0.245464463703964,1
TeD7,0,1,0,0,0,0,0,0,MS,0.187399315360788,1
TeD7,0,1,0,0,0,0,0,0,MS,0.200022306612339,1
TeD7,0,1,0,0,0,0,0,0,MS,0.193313608958435,1
TeD7,0,1,0,0,0,0,0,0,MS,0.203861943924618,1
TeD7,0,1,0,0,0,0,0,0,MS,0.192689969181199,1
TeD7,0,0,0,0,0,0,1,0,MS,0.078123964358175,1
TeD7,0,0,0,0,0,0,1,0,MS,0.33823701370816,1
TeD7,0,0,0,0,0,0,1,0,MS,0.256349241539411,1
TeD7,0,0,0,0,0,0,1,0,MS,0.178924943910702,1
TeD7,0,0,0,0,0,0,1,0,MS,0.21503398691873,1
TeD7,0,0,0,0,0,0,1,0,MS,0.215582253608185,1
TeD7,0,0,0,0,0,1,0,0,MS,0.224460963504101,1
TeD7,0,0,0,0,0,1,0,0,MS,0.166592531070869,1
TeD7,0,0,0,0,0,1,0,0,MS,0.259517404690298,1
TeD7,0,0,0,0,0,1,0,0,MS,0.196719346232626,1
TeD7,0,0,0,0,0,1,0,0,MS,0.214664683338406,1
TeD7,0,0,0,0,0,1,0,0,MS,0.261993384683243,1
TeD7,1,0,0,0,0,0,0,0,MS,0.191339283050115,1
TeD7,1,0,0,0,0,0,0,0,MS,0.129285185236399,1
TeD7,1,0,0,0,0,0,0,0,MS,0.134636546683685,1
TeD7,1,0,0,0,0,0,0,0,MS,0.154443737963082,1
TeD7,1,0,0,0,0,0,0,0,MS,0.0612125416753389,1
TeD7,1,0,0,0,0,0,0,0,MS,0.11384359669357,1
TeD7,0,0,0,0,1,0,0,0,MS,0.239658799021348,1
TeD7,0,0,0,0,1,0,0,0,MS,0.20681735634617,1
TeD7,0,0,0,0,1,0,0,0,MS,0.223983022351283,1
TeD7,0,0,0,0,1,0,0,0,MS,0.17334515368819,1
TeD7,0,0,0,0,1,0,0,0,MS,0.329034724162388,1
TeD7,0,0,0,0,1,0,0,0,MS,0.427321081343036,1
TeD7,0,0,0,1,0,0,0,0,MS,0.0453017445543903,1
TeD7,0,0,0,1,0,0,0,0,MS,0.0551696967750728,1
TeD7,0,0,0,1,0,0,0,0,MS,0.117008686569124,1
TeD7,0,0,0,1,0,0,0,0,MS,0.0789243484642446,1
TeD7,0,0,0,1,0,0,0,0,MS,0.0884142745083144,1
TeD7,0,0,0,1,0,0,0,0,MS,1e-06,1
TeD7,0,0,1,0,0,0,0,0,MS,0.197879232391108,1
TeD7,0,0,1,0,0,0,0,0,MS,0.0467832362169795,1
TeD7,0,0,1,0,0,0,0,0,MS,0.11084668013594,1
TeD7,0,0,1,0,0,0,0,0,MS,0.184061230193225,1
TeD7,0,0,1,0,0,0,0,0,MS,1e-06,1
TeD7,0,0,1,0,0,0,0,0,MS,0.0911201259601656,1
